0.581753397,117.6746159,0.541901119
0.591584598,170.380061,0.904477198
0.366095364,195.8216499,0.821061153
0.190414672,189.7023915,0.81164481
0.329457087,143.4430058,0.776936529
0.90505239,103.88545,0.831139156
0.664844235,194.547784,0.858441179
0.544714394,116.402363,0.518193503
0.497755335,107.5450505,0.880668796
0.657232332,121.8697184,0.698744591
0.595252091,215.827462,0.632169448
0.516520157,179.0466914,0.906834003
0.491009621,206.1156896,0.569650966
0.372116501,202.0433997,0.505413506
0.262915255,178.8259889,0.691786832
0.296298063,124.165114,0.827199918
0.436765328,183.8375708,0.759325405
0.589946837,192.2469328,0.771783398
0.20186061,114.9730028,0.666814164
0.031387491,26.31095769,0.83617988
0.43220618,76.18136407,0.525975288
0.678461121,34.39092526,0.642728644
0.357310329,167.6359981,0.870316148
0.203134168,231.3517402,0.506096311
0.562674786,205.5337131,0.805315071
0.759191824,170.1297498,0.938614368
0.276096876,121.9032063,0.780543763
0.614053216,110.2284656,0.700727188
0.527596204,73.56014141,0.978074079
0.634948647,129.9624561,0.919179039
0.524663973,139.0880571,0.660005991
0.619966734,132.9108635,0.524701807
0.45754706,138.6691924,0.831850907
0.314389095,177.1409154,0.743909496
0.703807478,114.7981688,0.739615468
0.477563567,188.85604,0.689299808
0.080495634,26.98780589,0.692092882
0.673755121,130.1171659,0.632770175
0.355716109,178.5429489,0.59538973
0.254607724,62.48448359,0.713956781
0.81399245,174.7152299,0.963873632
0.1988056,157.0652954,0.912369114
0.616445605,91.54616548,0.898534085
0.556904235,168.2287686,0.694487418
0.712989779,195.4825487,0.853606007
0.663462436,193.5764467,0.657043816
0.366209165,155.6854969,0.981797372
0.796744878,131.6318207,0.923442218
0.814319599,53.21877812,0.668155957
0.258103375,99.02159319,0.850169827
0.170663875,86.62729569,0.877055208
0.525921931,97.32208368,0.532403423
0.847647844,113.571033,0.919612166
0.695209242,161.3057037,0.94541537
0.670737801,142.4236091,0.895068634
0.150092305,190.0659961,0.918172198
0.33891305,160.2393441,0.926072278
0.705900239,49.50415227,0.879195216
0.502612866,208.8188556,0.55247003
0.429958243,59.68744464,0.626730953
0.327854355,99.89249714,0.590033673
0.534640261,74.12010812,0.706908922
0.815009355,178.8702959,0.978471278
0.630867565,190.4942079,0.853805505
0.723459241,41.58135198,0.698456058
0.43115801,206.5696558,0.68632193
0.266510132,192.5628809,0.939513774
0.638462642,189.0393391,0.903813657
0.484999697,194.8848964,0.846652244
0.290526451,198.6384822,0.789680532
0.47644668,96.20834437,0.563985581
0.409329574,181.3966043,0.571159141
0.026971264,133.0072818,0.932573519
